time,sequence_state,stator_frequency_command,frequency_target,velocity,acceleration,rpm,synchronous_rpm,slip,line_voltage,bus_frequency,machine_line_current,machine_active_current,machine_reactive_current,machine_current_limit,capacitor_line_current,capacitor_reactive_supply,flux_magnitude,flux_target,maximum_flux,voltage_command,vf_base_voltage,vf_resistive_compensation,vf_flux_correction,vf_unlimited_voltage,vf_flux_error,vf_flux_integral,excitation_scale,motor_torque,motor_shaft_power,machine_copper_loss,machine_core_loss,magnetic_storage_power,electrical_export,machine_reactive_demand,rectifier_current,rectifier_power,rectifier_loss,dc_precharge_power,dc_input_power,dc_voltage,dc_capacitor_current,dc_capacitor_power,chopper_target_voltage,chopper_target_frequency,chopper_duty,chopper_command,chopper_current,chopper_current_limited,dc_brake_power,brake_command,brake_physical_state,brake_capacity,k_exc,k_precharge,k_main,aux_voltage,aux_power,boost_power,battery_voltage,battery_current,battery_power,charger_input_power,inverter_current,inverter_real_power,inverter_reactive_supply,inverter_status,exciter_solver_status,exciter_solver_residual,vf_current_limited,vf_flux_limited,vf_voltage_limited,power_transfer_limited,main_dc_overvoltage_limit,main_dc_overvoltage,runaway,fault,energy_residual
0.1999999999999943,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061153608901023e-09,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,291.750246845676,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-5.067232022870627e-09
0.2099999999999932,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.582560135332983e-10,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,304.5971629722082,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-4.768683892208969e-09
0.2199999999999921,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.789467823394176e-10,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,316.92353297313053,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-3.778283630406776e-09
0.229999999999991,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0261880234452292e-10,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,328.7879377650743,180.00000000000003,180.00000000000003,23.575836902790225,8.483261944195492,200.00000000000003,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-3.2810685834938624e-09
0.2399999999999899,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.775132983996343e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,340.2387306327759,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-3.700288686570019e-09
0.2499999999999888,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3887918592914161e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,351.3163752770816,179.99999999999997,179.99999999999997,23.575836902790225,8.483261944195489,199.99999999999994,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-4.6115993246331755e-09
0.2599999999999877,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.109107581446892e-12,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,362.0551384850512,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-5.634009592192513e-09
0.2699999999999866,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879524313963543e-12,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,372.4843426610635,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-4.775992601402379e-09
0.2799999999999855,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914191441609319e-13,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,382.6293105100731,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-4.937274367122768e-09
0.2899999999999844,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54379850517239e-13,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,392.5120895917365,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-5.178785844606182e-09
0.2999999999999833,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.356404540028507e-14,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,402.1520163709798,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-5.340116349117352e-09
0.3099999999999822,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.441691376337985e-14,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,411.56616119418374,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-5.4076330080476964e-09
0.3199999999999811,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2656542480726785e-14,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,420.76968354549365,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-5.691252802364488e-09
0.32999999999998,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6629367034256575e-15,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,429.7761187503797,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-5.157200666516815e-09
0.3399999999999789,AUXILIARY_START,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,-0.0,6.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7208456881689926e-15,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False,0.0,APPLY,APPLIED,10.0,False,True,False,438.5976116332273,180.0,180.0,23.575836902790225,8.48326194419549,200.0,0.0,0.0,0.0,0.0,BATTERY EMPTY / OFF,PASSIVE,0.0,False,False,False,False,650.0,False,False,,-4.4368585472298605e-09
