time,startup_status,main_dc_connection,brake_command,brake_physical_state,velocity,rpm,bus_frequency,line_voltage,aux_voltage,dc_voltage,flux_magnitude,battery_voltage,battery_current,battery_power,boost_input_power,boost_power,inverter_dc_power,inverter_real_power,inverter_reactive_supply,inverter_current,electrical_export,rectifier_power,dc_input_power,dc_capacitor_power,dc_brake_power,charger_input_power,energy_residual,exciter_solver_status,k_cap,k_exc,k_precharge,k_main
0.2699999999999866,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,372.48434266106324,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.775992601402379e-09,PASSIVE,False,True,False,False
0.2799999999999855,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,382.6293105100725,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.937274367122768e-09,PASSIVE,False,True,False,False
0.2899999999999844,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,392.5120895917355,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.178785844606182e-09,PASSIVE,False,True,False,False
0.2999999999999833,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,402.1520163709787,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.340116349117352e-09,PASSIVE,False,True,False,False
0.3099999999999822,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,411.5661611941821,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.4076330080476964e-09,PASSIVE,False,True,False,False
0.3199999999999811,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,420.7696835454917,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.691252802364488e-09,PASSIVE,False,True,False,False
0.32999999999998,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,429.77611875037724,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-5.157200666516815e-09,PASSIVE,False,True,False,False
0.3399999999999789,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,438.59761163322537,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.4368585472298605e-09,PASSIVE,False,True,False,False
0.3499999999999778,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,447.24510865325726,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.263004393934011e-09,PASSIVE,False,True,False,False
0.35999999999997667,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,455.7285171960774,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.331520697675728e-09,PASSIVE,False,True,False,False
